date,game_name,steam_appid,player_count
2026-04-02 14:00,Metal Gear Solid Δ: Snake Eater,2417610,347
2026-04-02 14:00,Arena Breakout: Infinite,2073620,29959
2026-04-02 14:00,Borderlands 4,1285190,7634
2026-04-02 14:00,Hades II,1145350,6138
2026-04-02 14:00,Dying Light: The Beast,3008130,5268
2026-04-02 14:00,Hollow Knight Silksong,1030300,11425
2026-04-02 14:00,Silent Hill f,2947440,821
2026-04-02 14:00,Mafia: The Old Country,1941540,343
2026-04-02 14:00,Cronos: The New Dawn,2101960,148
2026-04-02 14:00,Sword of the sea,2453160,6
2026-04-02 14:00,Battlefield 6,2807960,37403
2026-04-02 14:00,Megabonk ,3405340,5266
2026-04-02 14:00,Little Nightmares 3,1392860,332
2026-04-02 14:00,Stick it to the Stickman,2085540,104
2026-04-02 14:00,Vampire: The Masquerade - Bloodlines 2,532790,101
2026-04-02 14:00,ARC Raiders,1808500,83445
2026-04-02 14:00,The Outer Worlds 2,1449110,416
2026-04-02 14:00,Escape from Duckov,3167020,5830
2026-04-02 14:00,Ninja Gaiden 4,2627260,355
2026-04-02 14:00,Jurassic World Evolution 3,2958130,1341
2026-04-02 14:00,Europa Universalis V,3450310,8963
2026-04-02 14:00,Dispatch ,2592160,1577
2026-04-02 14:00,South of Midnight,1934570,22
2026-04-02 14:00,Sonic Racing: CrossWorlds,2486820,482
2026-04-02 14:00,Peak,923260,3
2026-04-02 14:00,Indiana Jones and the Great Circle,2677660,258
2026-04-02 14:00,F1 25,3059520,8975
2026-04-02 14:00,Escape from Tarkov,3932890,17668
2026-04-02 14:00,BALL x PIT,2062430,1587
2026-04-02 14:00,Avowed,2457220,311
2026-04-02 14:00,Absolum,1904480,510
2026-04-02 14:00,Routine,3402170,0
2026-04-02 14:00,Terra Invicta,1176470,884
2026-04-02 14:00,StarRupture,1631270,2717
2026-04-02 14:00,Nioh 3,3681010,4456
2026-04-02 14:00,Mewgenics,686060,17879
2026-04-02 14:00,Cairn,1588550,792
2026-04-02 14:00,ReAnimal,2129530,1236
2026-04-02 14:00,High on life 2,2069250,79
2026-04-03 13:00,Marvel Rivals,2767030,51263
2026-04-03 13:00,Path of Exile 2,2694490,8390
2026-04-03 13:00,The Stone of Madness,1309710,6
2026-04-03 13:00,Hyper Light Drifter,257850,20
2026-04-03 13:00,Hyper Light Breaker,1534840,3
2026-04-03 13:00,FREEDOM WARS Remastered,3004100,12
2026-04-03 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2676
2026-04-03 13:00,Palworld,1623730,42419
2026-04-03 13:00,HELLDIVERS 2,553850,52417
2026-04-03 13:00,Black Myth: Wukong,2358720,18127
2026-04-03 13:00,Orcs Must Die! Deathtrap,2273980,273
2026-04-03 13:00,Kingdom Come: Deliverance II,1771300,22489
2026-04-03 13:00,Split Fiction,2001120,13025
2026-04-03 13:00,Sid Meier's Civilization VII,1295660,7292
2026-04-03 13:00,Monster Hunter Wilds,2246340,27402
2026-04-03 13:00,Lost Records: Bloom & Rage,1902960,62
2026-04-03 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,64
2026-04-03 13:00,Atomfall,801800,313
2026-04-03 13:00,Wanderstop,1299460,23
2026-04-03 13:00,Schedule I,3164500,17218
2026-04-03 13:00,R.E.P.O.,3241660,45587
2026-04-03 13:00,inZOI,2456740,2445
2026-04-03 13:00,Grimoire Groves,1830430,0
2026-04-03 13:00,Crashlands,391730,223
2026-04-03 13:00,Crashlands 2,1401730,377
2026-04-03 13:00,Mandragora: Whispers of the Witch Tree,1721060,82
2026-04-03 13:00,Clair Obscur: Expedition 33,1903340,9213
2026-04-03 13:00,Assassin's Creed Shadows,3159330,3916
2026-04-03 13:00,"Yes, Your Grace: Snowfall",1373090,13
2026-04-03 13:00,Survival Machine,1601330,9
2026-04-03 13:00,RoadCraft,2104890,2650
2026-04-03 13:00,The Precinct,490110,243
2026-04-03 13:00,Elden Ring: Nightreign,2622380,41441
2026-04-03 13:00,DOOM: The Dark Ages,3017860,1115
2026-04-03 13:00,Deliver At All Costs,1880610,3
2026-04-03 13:00,Blue Prince,1569580,1205
2026-04-03 13:00,Tinkerlands,2617700,239
2026-04-03 13:00,Stellar Blade,3489700,4719
2026-04-03 13:00,JDM: Japanese Drift Master,1153410,126
2026-04-03 13:00,Gex Trilogy,3183970,7
2026-04-03 13:00,FBC: Firebreak,2272540,17
2026-04-03 13:00,Dune: Awakening,1172710,7277
2026-04-03 13:00,Deltarune,1671210,1059
2026-04-03 13:00,Crime Simulator,2737070,1570
2026-04-03 13:00,The Alters,1601570,275
2026-04-03 13:00,Neon Abyss 2,2235200,222
2026-04-03 13:00,The Drifter,1170570,35
2026-04-03 13:00,Wildgate,3504780,5
2026-04-03 13:00,Wuchang: Fallen Feathers,2277560,3174
2026-04-03 13:00,Killing Floor 3,1430190,389
2026-04-03 13:00,Grounded 2,2661300,3620
2026-04-03 13:00,Metal Gear Solid Δ: Snake Eater,2417610,397
2026-04-03 13:00,Arena Breakout: Infinite,2073620,30635
2026-04-03 13:00,Borderlands 4,1285190,9028
2026-04-03 13:00,Hades II,1145350,6710
2026-04-03 13:00,Dying Light: The Beast,3008130,5943
2026-04-03 13:00,Hollow Knight Silksong,1030300,12485
2026-04-03 13:00,Silent Hill f,2947440,858
2026-04-03 13:00,Mafia: The Old Country,1941540,430
2026-04-03 13:00,Cronos: The New Dawn,2101960,180
2026-04-03 13:00,Sword of the sea,2453160,10
2026-04-03 13:00,Battlefield 6,2807960,40651
2026-04-03 13:00,Megabonk ,3405340,5691
2026-04-03 13:00,Little Nightmares 3,1392860,327
2026-04-03 13:00,Stick it to the Stickman,2085540,141
2026-04-03 13:00,Vampire: The Masquerade - Bloodlines 2,532790,124
2026-04-03 13:00,ARC Raiders,1808500,90150
2026-04-03 13:00,The Outer Worlds 2,1449110,479
2026-04-03 13:00,Escape from Duckov,3167020,5836
2026-04-03 13:00,Ninja Gaiden 4,2627260,356
2026-04-03 13:00,Jurassic World Evolution 3,2958130,1778
2026-04-03 13:00,Europa Universalis V,3450310,10330
2026-04-03 13:00,Dispatch ,2592160,1677
2026-04-03 13:00,South of Midnight,1934570,32
2026-04-03 13:00,Sonic Racing: CrossWorlds,2486820,627
2026-04-03 13:00,Peak,923260,1
2026-04-03 13:00,Indiana Jones and the Great Circle,2677660,349
2026-04-03 13:00,F1 25,3059520,9627
2026-04-03 13:00,Escape from Tarkov,3932890,17457
2026-04-03 13:00,BALL x PIT,2062430,1629
2026-04-03 13:00,Avowed,2457220,387
2026-04-03 13:00,Absolum,1904480,610
2026-04-03 13:00,Routine,3402170,0
2026-04-03 13:00,Terra Invicta,1176470,1038
2026-04-03 13:00,StarRupture,1631270,3440
2026-04-03 13:00,Nioh 3,3681010,4446
2026-04-03 13:00,Mewgenics,686060,18746
2026-04-03 13:00,Cairn,1588550,787
2026-04-03 13:00,ReAnimal,2129530,1373
2026-04-07 12:00,Marvel Rivals,2767030,35626
2026-04-07 12:00,Path of Exile 2,2694490,6291
2026-04-07 12:00,The Stone of Madness,1309710,4
2026-04-07 12:00,Hyper Light Drifter,257850,18
2026-04-07 12:00,Hyper Light Breaker,1534840,1
2026-04-07 12:00,FREEDOM WARS Remastered,3004100,11
2026-04-07 12:00,DYNASTY WARRIORS: ORIGINS,2384580,2139
2026-04-07 12:00,Palworld,1623730,34411
2026-04-07 12:00,HELLDIVERS 2,553850,34029
2026-04-07 12:00,Black Myth: Wukong,2358720,13142
2026-04-07 12:00,Orcs Must Die! Deathtrap,2273980,146
2026-04-07 12:00,Kingdom Come: Deliverance II,1771300,15964
2026-04-07 12:00,Split Fiction,2001120,6558
2026-04-07 12:00,Sid Meier's Civilization VII,1295660,5037
2026-04-07 12:00,Monster Hunter Wilds,2246340,21838
2026-04-07 12:00,Lost Records: Bloom & Rage,1902960,40
2026-04-07 12:00,The Legend of Heroes: Trails through Daybreak II,2668430,47
2026-04-07 12:00,Atomfall,801800,160
2026-04-07 12:00,Wanderstop,1299460,11
2026-04-07 12:00,Schedule I,3164500,11400
2026-04-07 12:00,R.E.P.O.,3241660,24054
2026-04-07 12:00,inZOI,2456740,1643
2026-04-07 12:00,Grimoire Groves,1830430,1
2026-04-07 12:00,Crashlands,391730,165
2026-04-07 12:00,Crashlands 2,1401730,297
2026-04-07 12:00,Mandragora: Whispers of the Witch Tree,1721060,61
2026-04-07 12:00,Clair Obscur: Expedition 33,1903340,6434
2026-04-07 12:00,Assassin's Creed Shadows,3159330,2707
2026-04-07 12:00,"Yes, Your Grace: Snowfall",1373090,4
2026-04-07 12:00,Survival Machine,1601330,3
2026-04-07 12:00,RoadCraft,2104890,1674
2026-04-07 12:00,The Precinct,490110,156
2026-04-07 12:00,Elden Ring: Nightreign,2622380,30348
2026-04-07 12:00,DOOM: The Dark Ages,3017860,671
2026-04-07 12:00,Deliver At All Costs,1880610,4
2026-04-07 12:00,Blue Prince,1569580,842
2026-04-07 12:00,Tinkerlands,2617700,171
2026-04-07 12:00,Stellar Blade,3489700,3747
2026-04-07 12:00,JDM: Japanese Drift Master,1153410,112
2026-04-07 12:00,Gex Trilogy,3183970,6
2026-04-07 12:00,FBC: Firebreak,2272540,9
2026-04-07 12:00,Dune: Awakening,1172710,5004
2026-04-07 12:00,Deltarune,1671210,775
2026-04-07 12:00,Crime Simulator,2737070,1199
2026-04-07 12:00,The Alters,1601570,215
2026-04-07 12:00,Neon Abyss 2,2235200,170
2026-04-07 12:00,The Drifter,1170570,24
2026-04-07 12:00,Wildgate,3504780,2
2026-04-07 12:00,Wuchang: Fallen Feathers,2277560,3006
2026-04-07 12:00,Killing Floor 3,1430190,279
2026-04-07 12:00,Grounded 2,2661300,2206
2026-04-07 12:00,Metal Gear Solid Δ: Snake Eater,2417610,236
2026-04-07 12:00,Arena Breakout: Infinite,2073620,21878
2026-04-07 12:00,Borderlands 4,1285190,5275
2026-04-07 12:00,Hades II,1145350,4950
2026-04-07 12:00,Dying Light: The Beast,3008130,4231
2026-04-07 12:00,Hollow Knight Silksong,1030300,8669
2026-04-07 12:00,Silent Hill f,2947440,531
2026-04-07 12:00,Mafia: The Old Country,1941540,265
2026-04-07 12:00,Cronos: The New Dawn,2101960,99
2026-04-07 12:00,Sword of the sea,2453160,4
2026-04-07 12:00,Battlefield 6,2807960,25931
2026-04-07 12:00,Megabonk ,3405340,4173
2026-04-07 12:00,Little Nightmares 3,1392860,220
2026-04-07 12:00,Stick it to the Stickman,2085540,91
2026-04-07 12:00,Vampire: The Masquerade - Bloodlines 2,532790,81
2026-04-07 12:00,ARC Raiders,1808500,55856
2026-04-07 12:00,The Outer Worlds 2,1449110,265
2026-04-07 12:00,Escape from Duckov,3167020,4711
2026-04-07 12:00,Ninja Gaiden 4,2627260,247
2026-04-07 12:00,Jurassic World Evolution 3,2958130,1410
2026-04-07 12:00,Europa Universalis V,3450310,7175
2026-04-07 12:00,Dispatch ,2592160,1073
2026-04-07 12:00,South of Midnight,1934570,21
2026-04-07 12:00,Sonic Racing: CrossWorlds,2486820,384
2026-04-07 12:00,Peak,923260,2
2026-04-07 12:00,Indiana Jones and the Great Circle,2677660,200
2026-04-07 12:00,F1 25,3059520,5914
2026-04-07 12:00,Escape from Tarkov,3932890,15117
2026-04-07 12:00,BALL x PIT,2062430,1241
2026-04-07 12:00,Avowed,2457220,227
2026-04-07 12:00,Absolum,1904480,364
2026-04-07 12:00,Routine,3402170,1
2026-04-07 12:00,Terra Invicta,1176470,720
2026-04-07 12:00,StarRupture,1631270,1846
2026-04-07 12:00,Nioh 3,3681010,3116
2026-04-07 12:00,Mewgenics,686060,13346
2026-04-07 12:00,Cairn,1588550,506
2026-04-07 12:00,ReAnimal,2129530,733
2026-04-07 12:00,High on life 2,2069250,69
2026-04-07 13:00,Marvel Rivals,2767030,38546
2026-04-07 13:00,Path of Exile 2,2694490,6737
2026-04-07 13:00,The Stone of Madness,1309710,3
2026-04-07 13:00,Hyper Light Drifter,257850,16
2026-04-07 13:00,Hyper Light Breaker,1534840,2
2026-04-07 13:00,FREEDOM WARS Remastered,3004100,9
2026-04-07 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2414
2026-04-07 13:00,Palworld,1623730,38019
2026-04-07 13:00,HELLDIVERS 2,553850,36977
2026-04-07 13:00,Black Myth: Wukong,2358720,14759
2026-04-07 13:00,Orcs Must Die! Deathtrap,2273980,161
2026-04-07 13:00,Kingdom Come: Deliverance II,1771300,17347
2026-04-07 13:00,Split Fiction,2001120,8478
2026-04-07 13:00,Sid Meier's Civilization VII,1295660,5449
2026-04-07 13:00,Monster Hunter Wilds,2246340,24270
2026-04-07 13:00,Lost Records: Bloom & Rage,1902960,41
2026-04-07 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,46
2026-04-07 13:00,Atomfall,801800,158
2026-04-07 13:00,Wanderstop,1299460,15
2026-04-07 13:00,Schedule I,3164500,12355
2026-04-07 13:00,R.E.P.O.,3241660,31822
2026-04-07 13:00,inZOI,2456740,1828
2026-04-07 13:00,Grimoire Groves,1830430,0
2026-04-07 13:00,Crashlands,391730,166
2026-04-07 13:00,Crashlands 2,1401730,367
2026-04-07 13:00,Mandragora: Whispers of the Witch Tree,1721060,72
2026-04-07 13:00,Clair Obscur: Expedition 33,1903340,7101
2026-04-07 13:00,Assassin's Creed Shadows,3159330,3043
2026-04-07 13:00,"Yes, Your Grace: Snowfall",1373090,4
2026-04-07 13:00,Survival Machine,1601330,3
2026-04-07 13:00,RoadCraft,2104890,1803
2026-04-07 13:00,The Precinct,490110,164
2026-04-07 13:00,Elden Ring: Nightreign,2622380,36091
2026-04-07 13:00,DOOM: The Dark Ages,3017860,708
2026-04-07 13:00,Deliver At All Costs,1880610,3
2026-04-07 13:00,Blue Prince,1569580,893
2026-04-07 13:00,Tinkerlands,2617700,203
2026-04-07 13:00,Stellar Blade,3489700,4274
2026-04-07 13:00,JDM: Japanese Drift Master,1153410,145
2026-04-07 13:00,Gex Trilogy,3183970,2
2026-04-07 13:00,FBC: Firebreak,2272540,7
2026-04-07 13:00,Dune: Awakening,1172710,5385
2026-04-07 13:00,Deltarune,1671210,812
2026-04-07 13:00,Crime Simulator,2737070,1395
2026-04-07 13:00,The Alters,1601570,219
2026-04-07 13:00,Neon Abyss 2,2235200,182
2026-04-07 13:00,The Drifter,1170570,23
2026-04-07 13:00,Wildgate,3504780,2
2026-04-07 13:00,Wuchang: Fallen Feathers,2277560,3152
2026-04-07 13:00,Killing Floor 3,1430190,295
2026-04-07 13:00,Grounded 2,2661300,2498
2026-04-07 13:00,Metal Gear Solid Δ: Snake Eater,2417610,245
2026-04-07 13:00,Arena Breakout: Infinite,2073620,23830
2026-04-07 13:00,Borderlands 4,1285190,5812
2026-04-07 13:00,Hades II,1145350,5454
2026-04-07 13:00,Dying Light: The Beast,3008130,4577
2026-04-07 13:00,Hollow Knight Silksong,1030300,9626
2026-04-07 13:00,Silent Hill f,2947440,604
2026-04-07 13:00,Mafia: The Old Country,1941540,300
2026-04-07 13:00,Cronos: The New Dawn,2101960,98
2026-04-07 13:00,Sword of the sea,2453160,6
2026-04-07 13:00,Battlefield 6,2807960,30850
2026-04-07 13:00,Megabonk ,3405340,4309
2026-04-07 13:00,Little Nightmares 3,1392860,274
2026-04-07 13:00,Stick it to the Stickman,2085540,107
2026-04-07 13:00,Vampire: The Masquerade - Bloodlines 2,532790,81
2026-04-07 13:00,ARC Raiders,1808500,60429
2026-04-07 13:00,The Outer Worlds 2,1449110,305
2026-04-07 13:00,Escape from Duckov,3167020,5275
2026-04-07 13:00,Ninja Gaiden 4,2627260,293
2026-04-07 13:00,Jurassic World Evolution 3,2958130,1518
2026-04-07 13:00,Europa Universalis V,3450310,7674
2026-04-07 13:00,Dispatch ,2592160,1169
2026-04-07 13:00,South of Midnight,1934570,22
2026-04-07 13:00,Sonic Racing: CrossWorlds,2486820,392
2026-04-07 13:00,Peak,923260,3
2026-04-07 13:00,Indiana Jones and the Great Circle,2677660,194
2026-04-07 13:00,F1 25,3059520,6445
2026-04-07 13:00,Escape from Tarkov,3932890,16324
2026-04-07 13:00,BALL x PIT,2062430,1302
2026-04-07 13:00,Avowed,2457220,243
2026-04-07 13:00,Absolum,1904480,385
2026-04-07 13:00,Routine,3402170,0
2026-04-07 13:00,Terra Invicta,1176470,766
2026-04-07 13:00,StarRupture,1631270,1925
2026-04-07 13:00,Nioh 3,3681010,3613
2026-04-07 13:00,Mewgenics,686060,14173
2026-04-07 13:00,Cairn,1588550,588
2026-04-07 13:00,ReAnimal,2129530,877
2026-04-07 13:00,High on life 2,2069250,80
2026-04-07 14:00,Marvel Rivals,2767030,43132
2026-04-07 14:00,Path of Exile 2,2694490,7351
2026-04-07 14:00,The Stone of Madness,1309710,5
2026-04-07 14:00,Hyper Light Drifter,257850,27
2026-04-07 14:00,Hyper Light Breaker,1534840,1
2026-04-07 14:00,FREEDOM WARS Remastered,3004100,10
2026-04-07 14:00,DYNASTY WARRIORS: ORIGINS,2384580,2621
2026-04-07 14:00,Palworld,1623730,41348
2026-04-07 14:00,HELLDIVERS 2,553850,42612
2026-04-07 14:00,Black Myth: Wukong,2358720,16188
2026-04-07 14:00,Orcs Must Die! Deathtrap,2273980,188
2026-04-07 14:00,Kingdom Come: Deliverance II,1771300,19183
2026-04-07 14:00,Split Fiction,2001120,10694
2026-04-07 14:00,Sid Meier's Civilization VII,1295660,5969
2026-04-07 14:00,Monster Hunter Wilds,2246340,27099
2026-04-07 14:00,Lost Records: Bloom & Rage,1902960,39
2026-04-07 14:00,The Legend of Heroes: Trails through Daybreak II,2668430,47
2026-04-07 14:00,Atomfall,801800,183
2026-04-07 14:00,Wanderstop,1299460,17
2026-04-07 14:00,Schedule I,3164500,13656
2026-04-07 14:00,R.E.P.O.,3241660,42864
2026-04-07 14:00,inZOI,2456740,1978
2026-04-07 14:00,Grimoire Groves,1830430,0
2026-04-07 14:00,Crashlands,391730,192
2026-04-07 14:00,Crashlands 2,1401730,414
2026-04-07 14:00,Mandragora: Whispers of the Witch Tree,1721060,68
2026-04-07 14:00,Clair Obscur: Expedition 33,1903340,8033
2026-04-07 14:00,Assassin's Creed Shadows,3159330,3329
2026-04-07 14:00,"Yes, Your Grace: Snowfall",1373090,4
2026-04-07 14:00,Survival Machine,1601330,5
2026-04-07 14:00,RoadCraft,2104890,1977
2026-04-07 14:00,The Precinct,490110,177
2026-04-07 14:00,Elden Ring: Nightreign,2622380,40418
2026-04-07 14:00,DOOM: The Dark Ages,3017860,836
2026-04-07 14:00,Deliver At All Costs,1880610,3
2026-04-07 14:00,Blue Prince,1569580,975
2026-04-07 14:00,Tinkerlands,2617700,232
2026-04-07 14:00,Stellar Blade,3489700,4907
2026-04-07 14:00,JDM: Japanese Drift Master,1153410,143
2026-04-07 14:00,Gex Trilogy,3183970,7
2026-04-07 14:00,FBC: Firebreak,2272540,5
2026-04-07 14:00,Dune: Awakening,1172710,5955
2026-04-07 14:00,Deltarune,1671210,904
2026-04-07 14:00,Crime Simulator,2737070,1649
2026-04-07 14:00,The Alters,1601570,247
2026-04-07 14:00,Neon Abyss 2,2235200,203
2026-04-07 14:00,The Drifter,1170570,18
2026-04-07 14:00,Wildgate,3504780,1
2026-04-07 14:00,Wuchang: Fallen Feathers,2277560,3348
2026-04-07 14:00,Killing Floor 3,1430190,369
2026-04-07 14:00,Grounded 2,2661300,2888
2026-04-07 14:00,Metal Gear Solid Δ: Snake Eater,2417610,276
2026-04-07 14:00,Arena Breakout: Infinite,2073620,26456
2026-04-07 14:00,Borderlands 4,1285190,6337
2026-04-07 14:00,Hades II,1145350,5935
2026-04-07 14:00,Dying Light: The Beast,3008130,4981
2026-04-07 14:00,Hollow Knight Silksong,1030300,10660
2026-04-07 14:00,Silent Hill f,2947440,685
2026-04-07 14:00,Mafia: The Old Country,1941540,324
2026-04-07 14:00,Cronos: The New Dawn,2101960,105
2026-04-07 14:00,Sword of the sea,2453160,4
2026-04-07 14:00,Battlefield 6,2807960,34666
2026-04-07 14:00,Megabonk ,3405340,4830
2026-04-07 14:00,Little Nightmares 3,1392860,292
2026-04-07 14:00,Stick it to the Stickman,2085540,111
2026-04-07 14:00,Vampire: The Masquerade - Bloodlines 2,532790,83
2026-04-07 14:00,ARC Raiders,1808500,67407
2026-04-07 14:00,The Outer Worlds 2,1449110,360
2026-04-07 14:00,Escape from Duckov,3167020,5589
2026-04-07 14:00,Ninja Gaiden 4,2627260,317
2026-04-07 14:00,Jurassic World Evolution 3,2958130,1669
2026-04-07 14:00,Europa Universalis V,3450310,8226
2026-04-07 14:00,Dispatch ,2592160,1323
2026-04-07 14:00,South of Midnight,1934570,22
2026-04-07 14:00,Sonic Racing: CrossWorlds,2486820,429
2026-04-07 14:00,Peak,923260,2
2026-04-07 14:00,Indiana Jones and the Great Circle,2677660,235
2026-04-07 14:00,F1 25,3059520,7114
2026-04-07 14:00,Escape from Tarkov,3932890,17577
2026-04-07 14:00,BALL x PIT,2062430,1371
2026-04-07 14:00,Avowed,2457220,287
2026-04-07 14:00,Absolum,1904480,448
2026-04-07 14:00,Routine,3402170,0
2026-04-07 14:00,Terra Invicta,1176470,798
2026-04-07 14:00,StarRupture,1631270,2113
2026-04-07 14:00,Nioh 3,3681010,3967
2026-04-07 14:00,Mewgenics,686060,15816
2026-04-07 14:00,Cairn,1588550,650
2026-04-07 14:00,ReAnimal,2129530,1015
2026-04-07 14:00,High on life 2,2069250,88
2026-04-08 13:00,Marvel Rivals,2767030,38672
2026-04-08 13:00,Path of Exile 2,2694490,6815
2026-04-08 13:00,The Stone of Madness,1309710,3
2026-04-08 13:00,Hyper Light Drifter,257850,17
2026-04-08 13:00,Hyper Light Breaker,1534840,1
2026-04-08 13:00,FREEDOM WARS Remastered,3004100,8
2026-04-08 13:00,DYNASTY WARRIORS: ORIGINS,2384580,2407
2026-04-08 13:00,Palworld,1623730,37884
2026-04-08 13:00,HELLDIVERS 2,553850,40241
2026-04-08 13:00,Black Myth: Wukong,2358720,15271
2026-04-08 13:00,Orcs Must Die! Deathtrap,2273980,158
2026-04-08 13:00,Kingdom Come: Deliverance II,1771300,17325
2026-04-08 13:00,Split Fiction,2001120,9485
2026-04-08 13:00,Sid Meier's Civilization VII,1295660,5515
2026-04-08 13:00,Monster Hunter Wilds,2246340,25668
2026-04-08 13:00,Lost Records: Bloom & Rage,1902960,47
2026-04-08 13:00,The Legend of Heroes: Trails through Daybreak II,2668430,45
2026-04-08 13:00,Atomfall,801800,158
2026-04-08 13:00,Wanderstop,1299460,17
2026-04-08 13:00,Schedule I,3164500,11973
2026-04-08 13:00,R.E.P.O.,3241660,36653
2026-04-08 13:00,inZOI,2456740,1788
2026-04-08 13:00,Grimoire Groves,1830430,0
2026-04-08 13:00,Crashlands,391730,195
2026-04-08 13:00,Crashlands 2,1401730,333
2026-04-08 13:00,Mandragora: Whispers of the Witch Tree,1721060,75
2026-04-08 13:00,Clair Obscur: Expedition 33,1903340,7139
2026-04-08 13:00,Assassin's Creed Shadows,3159330,2849
2026-04-08 13:00,"Yes, Your Grace: Snowfall",1373090,11
2026-04-08 13:00,Survival Machine,1601330,10
2026-04-08 13:00,RoadCraft,2104890,1724
2026-04-08 13:00,The Precinct,490110,160
2026-04-08 13:00,Elden Ring: Nightreign,2622380,38448
2026-04-08 13:00,DOOM: The Dark Ages,3017860,707
2026-04-08 13:00,Deliver At All Costs,1880610,5
2026-04-08 13:00,Blue Prince,1569580,939
2026-04-08 13:00,Tinkerlands,2617700,199
2026-04-08 13:00,Stellar Blade,3489700,4258
2026-04-08 13:00,JDM: Japanese Drift Master,1153410,134
2026-04-08 13:00,Gex Trilogy,3183970,3
2026-04-08 13:00,FBC: Firebreak,2272540,14
2026-04-08 13:00,Dune: Awakening,1172710,5123
2026-04-08 13:00,Deltarune,1671210,804
2026-04-08 13:00,Crime Simulator,2737070,1692
2026-04-08 13:00,The Alters,1601570,223
2026-04-08 13:00,Neon Abyss 2,2235200,184
2026-04-08 13:00,The Drifter,1170570,17
2026-04-08 13:00,Wildgate,3504780,3
2026-04-08 13:00,Wuchang: Fallen Feathers,2277560,3272
2026-04-08 13:00,Killing Floor 3,1430190,314
2026-04-08 13:00,Grounded 2,2661300,2535
2026-04-08 13:00,Metal Gear Solid Δ: Snake Eater,2417610,237
2026-04-08 13:00,Arena Breakout: Infinite,2073620,24213
2026-04-08 13:00,Borderlands 4,1285190,5443
2026-04-08 13:00,Hades II,1145350,5501
2026-04-08 13:00,Dying Light: The Beast,3008130,4312
2026-04-08 13:00,Hollow Knight Silksong,1030300,9771
2026-04-08 13:00,Silent Hill f,2947440,564
2026-04-08 13:00,Mafia: The Old Country,1941540,301
2026-04-08 13:00,Cronos: The New Dawn,2101960,110
2026-04-08 13:00,Sword of the sea,2453160,1
2026-04-08 13:00,Battlefield 6,2807960,29504
2026-04-08 13:00,Megabonk ,3405340,4206
2026-04-08 13:00,Little Nightmares 3,1392860,276
2026-04-08 13:00,Stick it to the Stickman,2085540,90
2026-04-08 13:00,Vampire: The Masquerade - Bloodlines 2,532790,86
2026-04-08 13:00,ARC Raiders,1808500,59464
2026-04-08 13:00,The Outer Worlds 2,1449110,299
2026-04-08 13:00,Escape from Duckov,3167020,5222
2026-04-08 13:00,Ninja Gaiden 4,2627260,289
2026-04-08 13:00,Jurassic World Evolution 3,2958130,1488
2026-04-08 13:00,Europa Universalis V,3450310,7714
2026-04-08 13:00,Dispatch ,2592160,1131
2026-04-08 13:00,South of Midnight,1934570,24
2026-04-08 13:00,Sonic Racing: CrossWorlds,2486820,354
2026-04-08 13:00,Peak,923260,2
2026-04-08 13:00,Indiana Jones and the Great Circle,2677660,190
2026-04-08 13:00,F1 25,3059520,6354
2026-04-08 13:00,Escape from Tarkov,3932890,16700
2026-04-08 13:00,BALL x PIT,2062430,1249
2026-04-08 13:00,Avowed,2457220,229
2026-04-08 13:00,Absolum,1904480,405
2026-04-08 13:00,Routine,3402170,0
2026-04-08 13:00,Terra Invicta,1176470,723
2026-04-08 13:00,StarRupture,1631270,1876
2026-04-08 13:00,Nioh 3,3681010,3638
2026-04-08 13:00,Mewgenics,686060,14155
2026-04-08 13:00,Cairn,1588550,571
2026-04-08 13:00,ReAnimal,2129530,972
2026-04-08 13:00,High on life 2,2069250,74
2026-04-08 14:00,Marvel Rivals,2767030,41288
2026-04-08 14:00,Path of Exile 2,2694490,7110
2026-04-08 14:00,The Stone of Madness,1309710,3
2026-04-08 14:00,Hyper Light Drifter,257850,22
2026-04-08 14:00,Hyper Light Breaker,1534840,2
2026-04-08 14:00,FREEDOM WARS Remastered,3004100,6
2026-04-08 14:00,DYNASTY WARRIORS: ORIGINS,2384580,2499
2026-04-08 14:00,Palworld,1623730,39143
2026-04-08 14:00,HELLDIVERS 2,553850,42066
2026-04-08 14:00,Black Myth: Wukong,2358720,15576
2026-04-08 14:00,Orcs Must Die! Deathtrap,2273980,178
2026-04-08 14:00,Kingdom Come: Deliverance II,1771300,18163
2026-04-08 14:00,Split Fiction,2001120,10334
2026-04-08 14:00,Sid Meier's Civilization VII,1295660,5788
2026-04-08 14:00,Monster Hunter Wilds,2246340,26675
2026-04-08 14:00,Lost Records: Bloom & Rage,1902960,48
2026-04-08 14:00,The Legend of Heroes: Trails through Daybreak II,2668430,52
2026-04-08 14:00,Atomfall,801800,165
2026-04-08 14:00,Wanderstop,1299460,20
2026-04-08 14:00,Schedule I,3164500,12603
2026-04-08 14:00,R.E.P.O.,3241660,41492
2026-04-08 14:00,inZOI,2456740,1877
2026-04-08 14:00,Grimoire Groves,1830430,0
2026-04-08 14:00,Crashlands,391730,199
2026-04-08 14:00,Crashlands 2,1401730,347
2026-04-08 14:00,Mandragora: Whispers of the Witch Tree,1721060,70
