AppId,Name,FollowerCount,Genres,Categories,IGDB_Genres,IGDB_Themes,IGDB_Keywords,ExactMatch,ScrapedName,ReleaseDate,ParsedDate,YoutubeURL,YoutubeViewCount,YoutubeLikeCount,ScrapingError,Developers,IsFullyProcessed,Publishers,ReleaseInfo,date_appended
3580340,Ash & Adam's Existential Treads,2325,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing","Arcade, Indie, Strategy",Action,,True,Ash & Adam's Existential Treads,03-05-2026,2026-05-03T00:00:00,https://www.youtube.com/watch?v=KmsyAv5TrCk,150,9,,Ash & Adam's Games,True,"Ash & Adam's Games, CC Games","{'original_release_date': 'Q1 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3601800,Meltopia,1268,"Adventure, Casual, Indie, Simulation","Single-player, Family Sharing","Adventure, Indie, Simulator",,,True,,01-05-2026,2026-05-01T00:00:00,https://www.youtube.com/watch?v=49TpEOXvBQY,24971,659,,Garden of Dreams,True,Garden of Dreams,"{'original_release_date': 'May 01, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3670580,TownsFolk,1059,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Camera Comfort, Chat Speech-to-text, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Steam Cloud, Steam Leaderboards, Family Sharing","Adventure, Indie, Simulator, Strategy",Fantasy,"city builder, colony builder, exploration, hexagon tiles, pixel art",True,,20-04-2026,2026-04-20T00:00:00,https://www.youtube.com/watch?v=oCUZbnzN26g,7385,38,,Short Circuit Studios,True,Snapbreak,"{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3830690,"Flee, My Elven Ninja! 3D",6393,"RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,,,True,"Flee, My Elven Ninja!  3D",16-04-2026,2026-04-16T00:00:00,,0,0,,Barance Studio,True,"Mango Party,  Mango Party News",{},2026-04-23
3835650,Cleaning Up!,1261,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Stereo Sound, Steam Cloud, Family Sharing",Indie,Horror,interactive fiction,True,Cleaning Up!,15-04-2026,2026-04-15T00:00:00,,0,0,,Unbound Creations,True,Unbound Creations,"{'original_release_date': 'Dec 22, 2014', 'original_platforms': ['Web browser'], 'ports': []}",2026-04-23
3840230,Adorable Adventures,5024,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Steam Cloud, Family Sharing","Adventure, Indie, Platform","Open world, Sandbox","3d, 3d platform, 3d platformer, adjustable text size, animal protagonist, atmospheric, bird, boar, bug, bugs, butterfly, camera comfort, casual, cave, child protagonist, collectathon, collection log, color alternatives, colorful, controller recommendation, controller support, cozy, custom volume controls, cute, emotional, exploration, family friendly, flowers, food, foraging, forest, insects, jumping, mushroom, nature, nextfest october 2025, nonlinear, plant, plants, playable without timed input, polygonal 3d, relaxing, running, save anytime, steam families, stereo sound, subtitles, surround sound, underground, voice acting, walking simulator, wildlife, woodland, xbox controller support for pc, young protagonist",True,,30-04-2026,2026-04-30T00:00:00,https://www.youtube.com/watch?v=es_AnXYMiA0,55233,2204,,Wild Sheep Studio,True,PQube,"{'original_release_date': 'Apr 30, 2026', 'original_platforms': ['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S'], 'ports': []}",2026-04-23
3861100,1492 - Colonization of the New World,1387,"Simulation, Strategy","Single-player, Full controller support, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Playable without Timed Input, Save Anytime, Steam Cloud, Family Sharing","Simulator, Strategy, Turn-based strategy (TBS)",Historical,"accessibility options, adjustable difficulty, adjustable text size, ai-generated artwork, camera comfort, custom volume controls, keyboard only option, nextfest october 2025, playable without timed input, save anytime",True,,20-04-2026,2026-04-20T00:00:00,https://www.youtube.com/watch?v=awwRBPvuuAs,7077,52,,Salty Olives,True,Salty Olives,"{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['Linux', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3986690,Ariana and the Elder Codex,1931,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing","Adventure, Platform, Role-playing (RPG)","Action, Fantasy","action-rpg, side-scrolling",True,,29-04-2026,2026-04-29T00:00:00,https://www.youtube.com/watch?v=Hb7tEDwt4Fs,56656,0,,"Idea Factory, Compile Heart, HYDE, Inc.",True,"Idea Factory International, Inc.","{'original_release_date': 'Aug 21, 2025', 'original_platforms': ['Nintendo Switch', 'PlayStation 4', 'PlayStation 5'], 'ports': [{'platform': 'Nintendo Switch', 'release_date': 'Mar 24, 2026'}, {'platform': 'PlayStation 4', 'release_date': 'Mar 24, 2026'}, {'platform': 'PlayStation 5', 'release_date': 'Mar 24, 2026'}, {'platform': 'PC (Microsoft Windows)', 'release_date': 'Apr 29, 2026'}]}",2026-04-23
4048300,?????,2288,"Adventure, Indie, RPG, Strategy","Single-player, Family Sharing",,,,True,,30-04-2026,2026-04-30T00:00:00,,0,0,,月光草,True,"Mango Party, Mango Party News",{},2026-04-23
4257850,Mirai's Midnight Training,2770,Casual,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",,,,True,Mirai's Midnight Training,15-04-2026,2026-04-15T00:00:00,,0,0,,Fox House,True,"Mango Party, Mango Party News",{},2026-04-23
4375110,Tropical Lust,2198,Adventure,"Single-player, Playable without Timed Input, Family Sharing",,,,True,,07-05-2026,2026-05-07T00:00:00,,0,0,,Hot Byte,True,Hot Byte,{},2026-04-23
1059220,'83,24087,"Action, Massively Multiplayer, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Steam Cloud, HDR available, Family Sharing, Steam Timeline","Shooter, Simulator, Strategy","Action, Warfare",,True,'83,23-04-2026,2026-04-23T00:00:00,https://www.youtube.com/watch?v=1u9oyFkXca4,303482,8415,,Blue Dot Games,True,Blue Dot Games,"{'original_release_date': 'Apr 23, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
1304280,Elementallis,2417,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Steam Cloud, Family Sharing","Indie, Strategy",Fantasy,tower defense,True,Elementallis,28-04-2026,2026-04-28T00:00:00,https://www.youtube.com/watch?v=RhoF71aa5UY,14704,83,,AnKae Games,True,"Top Hat Studios, Inc.","{'original_release_date': 'Apr 02, 2021', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
1467270,Beyond Enemy Lines - Vietnam,4402,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Subtitle Options, Includes level editor, HDR available, Family Sharing",Indie,Action,,True,Beyond Enemy Lines - Vietnam,06-05-2026,2026-05-06T00:00:00,,0,0,,Polygon Art,True,Polygon Art Publishing,{},2026-04-23
1525290,OddFauna : Secret of the Terrabeast,1778,"Adventure, Casual, Indie, Simulation, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Adventure, Indie, Simulator",,,True,,13-05-2026,2026-05-13T00:00:00,https://www.youtube.com/watch?v=vEVf5sbuOoU,319,21,,North Channel,True,North Channel,"{'original_release_date': 'May 13, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
1636460,Magissy,2142,"Action, Adventure, Indie, RPG, Simulation","Single-player, Family Sharing","Adventure, Simulator","Action, Erotic",,True,Magissy,20-04-2026,2026-04-20T00:00:00,,0,0,,Bit Fat Games,True,Bit Fat Games,"{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
1755080,Away From Life,2940,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Partial Controller Support, Family Sharing","Adventure, Indie, Role-playing (RPG), Simulator, Sport, Strategy",Action,,True,Away From Life,22-04-2026,2026-04-22T00:00:00,,0,0,,Cursor Games,True,Cursor Games,"{'original_release_date': 'Q2 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
1938100,Notmads,3630,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Save Anytime, Stereo Sound, Steam Cloud, Family Sharing","Adventure, Indie, Role-playing (RPG)",Action,,True,Notmads,13-05-2026,2026-05-13T00:00:00,https://www.youtube.com/watch?v=q2MFxvtomRg,7731,29,,Rhomita,True,Rhomita,"{'original_release_date': 'May 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2121450,Bangkok Story: A Stray Dog,1266,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Keyboard Only Option, Save Anytime, Stereo Sound, Steam Cloud, Family Sharing","Adventure, Indie",Drama,"based on - real events, mental health, thailand",True,Bangkok Story: A Stray Dog,27-04-2026,2026-04-27T00:00:00,https://www.youtube.com/watch?v=7D8tMfSVThg,1282,36,,Shameful Guys Development,True,Shameful Guys Development,"{'original_release_date': 'Apr 27, 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2134850,Space Drilling Station,3060,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing","Simulator, Strategy",Science fiction,"city builder, colony builder, colony simulator",True,Station9,20-04-2026,2026-04-20T00:00:00,https://www.youtube.com/watch?v=E-_d3FE4OrE,267,9,,Ayota Games,True,"Abiding Bridge, WhisperGames","{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2154070,INDUSTRIA 2,11800,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","Adventure, Indie","Action, Horror, Science fiction, Survival",story rich,True,INDUSTRIA 2,29-04-2026,2026-04-29T00:00:00,https://www.youtube.com/watch?v=zo1IYOHmWaQ,6910,149,,Bleakmill,True,"Headup, Beep Japan","{'original_release_date': 'Apr 29, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2174380,Call of the Elder Gods,2435,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Subtitle Options, Steam Cloud, Family Sharing","Adventure, Indie, Puzzle, Strategy",Action,,True,,12-05-2026,2026-05-12T00:00:00,https://www.youtube.com/watch?v=IaK8IBacaBU,6802,116,,Out of the Blue Games,True,Kwalee,"{'original_release_date': 'May 12, 2026', 'original_platforms': ['Nintendo Switch 2', 'PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S'], 'ports': []}",2026-04-23
2340130,Ground Zero,6970,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing",Shooter,"Action, Horror, Science fiction","digital distribution, invisibility, steam, steam cloud",True,Ground Zero,16-04-2026,2026-04-16T00:00:00,,0,0,,Malformation Games,True,Kwalee,"{'original_release_date': 'Aug 31, 1998', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2364580,Titanium Court,1285,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Touch Only Option, Steam Cloud, Family Sharing","Indie, Puzzle, Strategy, Tactical, Turn-based strategy (TBS)",Comedy,,True,,23-04-2026,2026-04-23T00:00:00,https://www.youtube.com/watch?v=xSxuuoYkR3o,7716,216,,AP Thomson,True,Fellow Traveller,"{'original_release_date': 'Apr 23, 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2389170,Huaxia: Warring States,6640,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Family Sharing","Adventure, Role-playing (RPG), Simulator, Strategy","4X (explore, expand, exploit, and exterminate), Action, Fantasy, Historical",,True,华夏史诗：战国,01-04-2026,2026-04-30T00:00:00,https://www.youtube.com/watch?v=s7pcsAAf_-o,16493,8,,秦川汉渚,True,秦川汉渚,{},2026-04-23
2393730,Legendary Pilots,1660,"Indie, Simulation","Single-player, Family Sharing","Indie, Simulator",,,True,Legendary Pilots,21-04-2026,2026-04-21T00:00:00,https://www.youtube.com/watch?v=vFX0o-ROXTQ,71691,3597,,BerkBox,True,MicroProse Software,"{'original_release_date': 'Dec 14, 2025', 'original_platforms': ['Android'], 'ports': [{'platform': 'iOS', 'release_date': 'Dec 19, 2025'}, {'platform': 'Linux', 'release_date': 'Apr 21, 2026'}, {'platform': 'PC (Microsoft Windows)', 'release_date': 'Apr 21, 2026'}]}",2026-04-23
2423760,Above the Snow,1782,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Platform,Action,"snow, snowman",True,Above the Snow,23-04-2026,2026-04-23T00:00:00,https://www.youtube.com/watch?v=_s9papp3F4U,260050,1073,,Above the Desk,True,Wandering Wizard,"{'original_release_date': 'Jan 30, 2019', 'original_platforms': ['Android'], 'ports': [{'platform': 'iOS', 'release_date': 'Jan 05, 2022'}]}",2026-04-23
2461440,Bylina,7172,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Steam Cloud, Family Sharing","Adventure, Indie, Role-playing (RPG)","Action, Fantasy",,True,Bylina,20-04-2026,2026-04-20T00:00:00,https://www.youtube.com/watch?v=Af-MswMR5po,32384,436,,Far Far Games,True,Digital Vortex Entertainment,"{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': [{'platform': 'PlayStation 5', 'release_date': '2026'}, {'platform': 'Xbox Series X|S', 'release_date': '2026'}]}",2026-04-23
2473350,HUNTDOWN: OVERTIME,4523,"Action, Early Access","Single-player, Full controller support, Camera Comfort, Custom Volume Controls, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",,Action,"accessibility options, camera comfort, custom volume controls, keyboard only option, mouse only option, playable without timed input, stereo sound",True,,07-05-2026,2026-05-07T00:00:00,https://www.youtube.com/watch?v=QMIjaUgLLJg,20384,1499,,Easy Trigger Games,True,Coffee Stain Publishing,"{'original_release_date': 'May 07, 2026', 'original_platforms': ['Linux', 'Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2512450,SoulQuest,3572,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,,,True,SoulQuest,01-05-2026,2026-05-01T00:00:00,,0,0,,"SoulBlade Studio LLC, TomasJPereyra",True,indie.io,{},2026-04-23
2537470,Vultures - Scavengers of Death,3120,"Action, Adventure, Indie, RPG, Strategy","Single-player, Family Sharing","Adventure, Indie, Role-playing (RPG), Strategy","Action, Horror","deliberately retro, free demo, grid-based, mutants, turn-based combat, zombies",True,Vultures - Scavengers of Death,28-04-2026,2026-04-28T00:00:00,https://www.youtube.com/watch?v=9u3rOafyFe8,28473,125,,Team Vultures,True,"Firesquid, Gamersky Games","{'original_release_date': 'Apr 28, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2629230,The Adventures of Sir Kicksalot,1610,"Action, RPG","Single-player, Steam Achievements, Captions available, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Partial Controller Support, Family Sharing",Role-playing (RPG),Action,,True,The Adventures of Sir Kicksalot,15-05-2026,2026-05-15T00:00:00,https://www.youtube.com/watch?v=GquinruINSg,762,47,,Stéphane Le Roy,True,Stéphane Le Roy,"{'original_release_date': 'May 12, 2026', 'original_platforms': ['Linux', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2631140,Weed Shop 4: Highland,1200,"Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Family Sharing","Indie, Simulator",,,True,Weed Shop 4: Highland,20-04-2026,2026-04-20T00:00:00,,0,0,,Weed Games,True,Weed Games,"{'original_release_date': 'Apr 20, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2680670,Wardrum,1249,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing","Role-playing (RPG), Strategy",,steam achievements,True,,07-05-2026,2026-05-07T00:00:00,https://www.youtube.com/watch?v=yINrYbh1GZ4,112594,53,,Mopeful Games,True,Team17,"{'original_release_date': 'May 07, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2768380,Repterra,2063,"Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",Strategy,,,True,Repterra,28-04-2026,2026-04-28T00:00:00,https://www.youtube.com/watch?v=qAZy1JTc9e4,6140,183,,Chute Apps,True,MicroProse Software,"{'original_release_date': 'Apr 28, 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2822980,ARSONATE,1160,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Full controller support, Captions available, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Stereo Sound, Touch Only Option, Family Sharing","Adventure, Card & Board Game, Indie, Point-and-click, Strategy","Action, Horror, Thriller",,True,ARSONATE,06-05-2026,2026-05-06T00:00:00,https://www.youtube.com/watch?v=tsvvHt1qALE,7049,138,,Nash,True,Nash,{},2026-04-23
2840470,SimplePlanes 2,5697,"Indie, Racing, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Cloud, Family Sharing",Indie,,,True,SimplePlanes 2,23-04-2026,2026-04-23T00:00:00,https://www.youtube.com/watch?v=qNiGgbYTpE8,322118,11630,,"Jundroo, LLC",True,"Jundroo, LLC","{'original_release_date': 'Apr 28, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2873660,Global Rescue,5590,"Simulation, Strategy","Single-player, Family Sharing","Simulator, Strategy",Sandbox,"emergency medical services, firefighter, police",True,,27-04-2026,2026-04-27T00:00:00,https://www.youtube.com/watch?v=XVdLg756Jxw,21885,775,,PeDePe GbR ,True,Aerosoft GmbH ,{},2026-04-23
2906070,Blood Reaver,2461,"Action, Adventure, Indie, RPG, Simulation, Sports, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Leaderboards, Family Sharing","Indie, Role-playing (RPG), Shooter","Action, Horror",,True,Blood Reaver,15-04-2026,2026-04-15T00:00:00,https://www.youtube.com/watch?v=-LkyWbyf10I,609,13,,Hell Byte Studios,True,Hell Byte Studios,"{'original_release_date': 'Oct 01, 2025', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': [{'platform': 'PC (Microsoft Windows)', 'release_date': 'Apr 15, 2026'}]}",2026-04-23
2948680,Outlive 25,1187,"Action, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Stats, Family Sharing","Real Time Strategy (RTS), Simulator, Strategy","Action, Science fiction","brazilian culture, online multiplayer, retro, retro styled, space battle, space strategy, strategic gameplay",True,,30-04-2026,2026-04-30T00:00:00,https://www.youtube.com/watch?v=Tqms5Lo-qS0,50543,36,,Continuum Entertainment,True,CriticalLeap,"{'original_release_date': '2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
2964090,World of Warships: Legends,3227,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Color Alternatives, Custom Volume Controls, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Stats, HDR available, Steam Timeline","Shooter, Simulator, Strategy, Tactical","Action, Warfare","sea battles, war",True,World of Warships: Legends,04-05-2026,2026-05-04T00:00:00,https://www.youtube.com/watch?v=nGwdB2HwYaQ,9250,51,,Wargaming Group Limited,True,Wargaming Group Limited,"{'original_release_date': 'Aug 12, 2019', 'original_platforms': ['PlayStation 4', 'Xbox One'], 'ports': [{'platform': 'PlayStation 5', 'release_date': 'Apr 16, 2021'}, {'platform': 'PlayStation 5', 'release_date': 'Apr 26, 2021'}]}",2026-04-23
3028830,Stranger Maidens Please Protect Me!,2209,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Indie, Role-playing (RPG), Tactical","Action, Erotic","nsfw, nudity, sexual content",True,,15-04-2026,2026-04-15T00:00:00,,0,0,,Volcanic Good Boy,True,LewdLoco,"{'original_release_date': 'Apr 16, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3088070,Dark Light: Survivor,10073,"Action, Adventure, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Save Anytime, Surround Sound, Steam Leaderboards, Family Sharing","Adventure, Role-playing (RPG)",Action,"action roguelike, zombies",True,Dark Light: Survivor,14-05-2026,2026-05-14T00:00:00,https://www.youtube.com/watch?v=Ij9t4uOVVnw,76696,2529,,Mirari&Co.,True,Mirari&Co.,{},2026-04-23
3105440,Heroes of Might and Magic: Olden Era,141933,"RPG, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Surround Sound, Steam Cloud, Family Sharing","Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Fantasy,,True,Heroes of Might & Magic: Olden Era,30-04-2026,2026-04-30T00:00:00,https://www.youtube.com/watch?v=IH1YJacgWnI,561772,9891,,Unfrozen,True,Hooded Horse,"{'original_release_date': 'Apr 30, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3108980,Part-Time Witch,6566,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing",,,,True,Part-Time Witch,17-04-2026,2026-04-17T00:00:00,,0,0,,Eyed Mushroom,True,TopHouse Publishing,{},2026-04-23
3110760,Alabaster Dawn,25768,"Action, RPG, Early Access","Single-player, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Steam Cloud, Family Sharing","Adventure, Hack and slash/Beat 'em up, Role-playing (RPG)","Action, Fantasy",pixel graphics,True,Alabaster Dawn,07-05-2026,2026-05-07T00:00:00,https://www.youtube.com/watch?v=-wRZ-VLAqV8,241526,14687,,Radical Fish Games,True,Radical Fish Games,"{'original_release_date': 'May 07, 2026', 'original_platforms': ['Linux', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3119540,Scriptorium: Master of Manuscripts,10544,"Casual, Indie, Simulation","Single-player, Steam Achievements, Custom Volume Controls, Playable without Timed Input, Steam Cloud, Family Sharing","Indie, Simulator",Historical,"2d, design, medieval",True,Scriptorium: Master of Manuscripts,16-04-2026,2026-04-16T00:00:00,https://www.youtube.com/watch?v=hvJugcaWKS0,6311,286,,Yaza Games,True,Mythwright,"{'original_release_date': 'Apr 16, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3127770,ACE Strategy: Mecha Nova,2586,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Family Sharing","Card & Board Game, Indie, Strategy",Fantasy,"card based combat, mecha",True,ACE Strategy,23-04-2026,2026-04-23T00:00:00,https://www.youtube.com/watch?v=wHLK4Mc6T7o,243,8,,EMINA STUDIO,True,"EMINA STUDIO, CC Games","{'original_release_date': 'Apr 24, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3161400,Infinity Sweeper,2390,"Casual, Indie, Strategy","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","Indie, Strategy",,"power-ups, roguelite",True,Infinity Sweeper,07-05-2026,2026-05-07T00:00:00,https://www.youtube.com/watch?v=-GXQ5TwAjz8,556,27,,Longshot Studio,True,Yogscast Games,"{'original_release_date': 'May 07, 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3208910,The Good Dog: Chasing Shadows,1478,"Action, Adventure, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing",,,,True,The Good Dog: Chasing Shadows,05-05-2026,2026-05-05T00:00:00,,0,0,,Poultry Party Games,True,Poultry Party Games,{},2026-04-23
3228580,Stolen Realm Survivors,2759,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing","Indie, Role-playing (RPG)",Action,,True,Stolen Realm Survivors,07-05-2026,2026-05-07T00:00:00,,0,0,,Burst2Flame Games,True,Burst2Flame Games,{},2026-04-23
3247720,Cosmos point,1203,"Adventure, Strategy","Single-player, Steam Achievements, Custom Volume Controls, Mouse Only Option, Playable without Timed Input, Family Sharing","Adventure, Strategy, Turn-based strategy (TBS)",,"nextfest october 2025, steam achievements",True,Cosmos point,21-04-2026,2026-04-21T00:00:00,,0,0,,Anatoliy Sidorov,True,Anatoliy Sidorov,"{'original_release_date': 'Apr 21, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3301370,Comatose,1619,"Action, Adventure, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing",Adventure,"Action, Horror",,True,Comatose,24-04-2026,2026-04-24T00:00:00,,0,0,,Lucky Dart,True,The Bueno Interactive,"{'original_release_date': 'Apr 24, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}",2026-04-23
3381680,Age of History 2: Definitive Edition,4419,"Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Workshop, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Steam Cloud, Remote Play Together, Family Sharing","Simulator, Strategy, Turn-based strategy (TBS)",Historical,,True,Age of History 2: Definitive Edition,15-04-2026,2026-04-15T00:00:00,https://www.youtube.com/watch?v=3IwoZVq-xTk,20492,8,,Łukasz Jakowski,True,Łukasz Jakowski Games,"{'original_release_date': 'Nov 21, 2018', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': [{'platform': 'Android', 'release_date': 'Dec 04, 2018'}, {'platform': 'iOS', 'release_date': 'May 27, 2019'}]}",2026-04-23
