AppId,Name,FollowerCount,Genres,Categories,IGDB_Genres,IGDB_Themes,IGDB_Keywords,ExactMatch,ScrapedName,ReleaseDate,ParsedDate,YoutubeURL,YoutubeViewCount,YoutubeLikeCount,Developers,IsFullyProcessed,Publishers,ReleaseInfo
3316940,The Legend of Heroes: Trails beyond the Horizon,2427,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, HDR available, Family Sharing","Adventure, Role-playing (RPG), Turn-based strategy (TBS)","Action, Fantasy, Science fiction",,True,The Legend of Heroes: Trails beyond the Horizon,"15 Jan, 2026",2026-01-15T00:00:00,https://www.youtube.com/watch?v=PnzBiTduoUc,1190477,5579,"Nihon Falcom, PH3 GmbH",True,"NIS America, Inc.","{'original_release_date': 'Sep 26, 2024', 'original_platforms': ['PlayStation 4', 'PlayStation 4', 'PlayStation 5', 'PlayStation 5'], 'ports': [{'platform': 'PC (Microsoft Windows)', 'release_date': 'Jan 23, 2025'}, {'platform': 'Nintendo Switch', 'release_date': 'Jan 15, 2026'}, {'platform': 'Nintendo Switch', 'release_date': 'Jan 15, 2026'}, {'platform': 'Nintendo Switch 2', 'release_date': 'Jan 15, 2026'}, {'platform': 'Nintendo Switch 2', 'release_date': 'Jan 15, 2026'}, {'platform': 'PC (Microsoft Windows)', 'release_date': 'Jan 15, 2026'}, {'platform': 'PlayStation 4', 'release_date': 'Jan 15, 2026'}, {'platform': 'PlayStation 4', 'release_date': 'Jan 15, 2026'}, {'platform': 'PlayStation 5', 'release_date': 'Jan 15, 2026'}, {'platform': 'PlayStation 5', 'release_date': 'Jan 15, 2026'}]}"
1631270,StarRupture,96196,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Family Sharing","Adventure, Indie, Simulator",Action,,True,StarRupture,"6 Jan, 2026",2026-01-06T00:00:00,https://www.youtube.com/watch?v=8AeQeigwU8Y,10428,227,Creepy Jar,True,Creepy Jar,"{'original_release_date': 'Jan 06, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
2362060,CODE VEIN II,23565,"Action, RPG","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",Role-playing (RPG),Action,,True,CODE VEIN II,"29 Jan, 2026",2026-01-29T00:00:00,https://www.youtube.com/watch?v=mdD6dEhhges,392597,20946,Bandai Namco Studios Inc.,True,Bandai Namco Entertainment Inc.,"{'original_release_date': 'Jan 26, 2026', 'original_platforms': ['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S'], 'ports': [{'platform': 'PC (Microsoft Windows)', 'release_date': 'Jan 29, 2026'}, {'platform': 'PlayStation 5', 'release_date': 'Jan 29, 2026'}, {'platform': 'Xbox Series X|S', 'release_date': 'Jan 29, 2026'}]}"
2408350,Hermit and Pig,1068,"Action, Adventure, RPG","Single-player, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Family Sharing","Adventure, Role-playing (RPG)","Action, Comedy","accessibility options, adjustable difficulty, atmospheric, camera comfort, coloful, color alternatives, custom volume controls, keyboard only option, pixel graphics, steam families",True,Hermit and Pig,"22 Jan, 2026",2026-01-22T00:00:00,https://www.youtube.com/watch?v=Y7f_UzkExRg,791,28,Heavy Lunch Studio LLC,True,Heavy Lunch Studio LLC,"{'original_release_date': 'Feb 05, 2026', 'original_platforms': ['Mac', 'PC (Microsoft Windows)'], 'ports': []}"
2455360,Cooking Simulator 2: Better Together,10594,"Casual, Indie, RPG, Simulation, Free To Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Simulator, Strategy","Action, Business",,True,Cooking Simulator 2: Better Together,"20 Jan, 2026",2026-01-20T00:00:00,,0,0,Big Cheese Studio,True,Big Cheese Studio,{}
3151270,One Turn Kill,1024,Strategy,"Single-player, Custom Volume Controls, Mouse Only Option, Family Sharing",Strategy,,,True,One Turn Kill,"15 Jan, 2026",2026-01-15T00:00:00,,0,0,DenDen,True,Waku Waku Games,"{'original_release_date': 'Jan 15, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3199650,Pathologic 3,18209,"Adventure, Indie, RPG, Simulation","Single-player, Full controller support, Family Sharing","Adventure, Indie, Role-playing (RPG), Simulator","Drama, Horror, Mystery, Open world, Survival, Thriller","dystopian, immersive sim, nextfest october 2025, psychological horror, simulation, surreal",True,Pathologic 3,"9 Jan, 2026",2026-01-09T00:00:00,https://www.youtube.com/watch?v=Bcqbg8tW9kU,117066,8870,Ice-Pick Lodge,True,HypeTrain Digital,"{'original_release_date': 'Jan 09, 2026', 'original_platforms': ['PC (Microsoft Windows)', 'PlayStation 5'], 'ports': [{'platform': 'Xbox Series X|S', 'release_date': 'Jan 23, 2026'}]}"
3224840,Sophie: The Girl From The Zone,3237,"Adventure, Indie","Single-player, Steam Achievements, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Save Anytime, Touch Only Option, Steam Cloud, Family Sharing",,,,True,Sophie: The Girl From The Zone,"9 Jan, 2026",2026-01-09T00:00:00,,0,0,DavyCroquetteGame,True,DavyCroquetteGame,{}
2133830,BrokenLore: UNFOLLOW,3719,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,,,True,BrokenLore: UNFOLLOW,"16 Jan, 2026",2026-01-16T00:00:00,,0,0,Serafini Productions,True,"Serafini Productions, Shochiku",{}
2426530,Nova Roma,33700,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Simulator, Strategy","Historical, Open world",,True,Nova Roma,"22 Jan, 2026",2026-01-22T00:00:00,https://www.youtube.com/watch?v=Kio0BbadaZo,8446,204,Lion Shield,True,Hooded Horse,"{'original_release_date': 'Jan 22, 2026', 'original_platforms': ['Linux', 'Mac', 'PC (Microsoft Windows)'], 'ports': []}"
2707870,Streetdog BMX,1284,"Indie, Sports","Single-player, Full controller support, Family Sharing","Indie, Sport",,,True,Streetdog BMX,"14 Jan, 2026",2026-01-14T00:00:00,https://www.youtube.com/watch?v=IhxfMdBMX20,10244,238,Yeah Us! Games,True,Yeah Us! Games,"{'original_release_date': 'Jan 14, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
2922570,Tailside: Cozy Cafe Sim,3017,"Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Save Anytime, Steam Cloud, Family Sharing","Adventure, Indie, Role-playing (RPG), Simulator",Business,"cafe, coffee, cozy, fox",True,Tailside: Cozy Cafe Sim,"21 Jan, 2026",2026-01-21T00:00:00,https://www.youtube.com/watch?v=PSPc-Y9j6yY,7045,15,Coffee Beans Dev,True,Coffee Beans Dev,"{'original_release_date': 'Jan 21, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3004280,World of Magic: Rise of Magic,2518,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Adjustable Text Size, Camera Comfort, Chat Speech-to-text, Chat Text-to-speech, Custom Volume Controls, Adjustable Difficulty, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Remote Play on TV, Family Sharing","Adventure, Role-playing (RPG)",Action,,True,World of Magic: Rise of Magic,"5 Jan, 2026",2026-01-05T00:00:00,,0,0,Ice Dragons,True,Ice Dragons,{}
3181790,Souper Game,2771,"Casual, Indie, Simulation","Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","Arcade, Indie, Simulator, Visual Novel","Comedy, Erotic, Fantasy",streamer-friendly mode,True,Souper Game,"20 Jan, 2026",2026-01-20T00:00:00,https://www.youtube.com/watch?v=sG9Bn6u7grU,105,3,SinBeans Studio,True,SinBeans Studio,"{'original_release_date': 'Sep 01, 2024', 'original_platforms': ['Android', 'PC (Microsoft Windows)'], 'ports': [{'platform': 'PC (Microsoft Windows)', 'release_date': 'Jan 20, 2026'}]}"
3501070,Car Service Together,7734,"Indie, Racing, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Indie, Racing, Simulator",,"ai-generated artwork, nextfest june 2025",True,Car Service Together,"28 Jan, 2026",2026-01-28T00:00:00,https://www.youtube.com/watch?v=FtI4y9z2BlY,2943,35,V12 Studio,True,V12 Studio,"{'original_release_date': 'Jan 28, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
4007700,My Best Friend's Sister,4210,"Adventure, Casual, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Custom Volume Controls, Mouse Only Option, Playable without Timed Input, Save Anytime, Family Sharing",,,,True,My Best Friend's Sister,"9 Jan, 2026",2026-01-09T00:00:00,,0,0,Naughty Sister,True,Naughty Sister,{}
1833200,DuneCrawl,15201,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Remote Play Together, Family Sharing, Steam Timeline","Adventure, Indie, Role-playing (RPG)",Action,"remote play, steam achievements, steam cloud, steam timeline",True,DuneCrawl,"5 Jan, 2026",2026-01-05T00:00:00,https://www.youtube.com/watch?v=-y7rI-sU4nc,56693,1836,Alientrap,True,Alientrap,"{'original_release_date': 'Jan 05, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
1933930,Ancient Farm,6334,"Casual, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Simulator,Sandbox,farming simulator,True,Ancient Farm,"7 Jan, 2026",2026-01-07T00:00:00,,0,0,A2 Softworks,True,"Ultimate Games S.A., PlayWay S.A., Ultimate Publishing","{'original_release_date': 'Jan 08, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
1996390,Escape from Ever After,4018,"Adventure, Indie, RPG","Single-player, Full controller support, Family Sharing","Adventure, Indie, Role-playing (RPG)",,,True,Escape from Ever After,"23 Jan, 2026",2026-01-23T00:00:00,https://www.youtube.com/watch?v=koAL6QeFQqc,834,50,Sleepy Castle Studio,True,HypeTrain Digital,"{'original_release_date': 'Jan 23, 2026', 'original_platforms': ['Nintendo Switch', 'PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S'], 'ports': []}"
2956680,LORT,4367,"Action, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Custom Volume Controls, Playable without Timed Input, Steam Cloud, Family Sharing",Indie,Action,"action roguelite, online co-op, roguelite",True,LORT,"21 Jan, 2026",2026-01-21T00:00:00,https://www.youtube.com/watch?v=tU76U-7mxUM,298337,115,Big Distraction,True,Big Distraction,"{'original_release_date': 'Jan 21, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
3271000,SEGA FOOTBALL CLUB CHAMPIONS,3346,"Simulation, Sports, Free To Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Full controller support, In-App Purchases","Simulator, Sport",,"controller support, cross-platform multiplayer, football, free-to-play, management, soccer",True,SEGA FOOTBALL CLUB CHAMPIONS,"22 Jan, 2026",2026-01-22T00:00:00,https://www.youtube.com/watch?v=biY-hVO7sEE,3684,29,SEGA,True,SEGA,"{'original_release_date': 'Jan 22, 2026', 'original_platforms': ['Android', 'PC (Microsoft Windows)', 'PlayStation 5', 'iOS'], 'ports': []}"
1028510,Past Fate,5927,"Action, Indie, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Steam Achievements, Family Sharing","Indie, Role-playing (RPG)",Action,,True,Past Fate,"7 Jan, 2026",2026-01-07T00:00:00,,0,0,Icy North Games,True,Icy North Games,"{'original_release_date': 'Jan 07, 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
1033030,MaSzyna,4116,Simulation,"Single-player, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Stereo Sound, Surround Sound, Steam Cloud, Includes level editor",Simulator,,,True,MaSzyna,"14 Jan, 2026",2026-01-14T00:00:00,https://www.youtube.com/watch?v=--962Y3ym-U,13315,131,eu07.pl,True,eu07.pl,{}
1190600,Captain Hardcore,5426,"Action, Simulation, Early Access","Single-player, Tracked Controller Support, VR Supported, Family Sharing",Simulator,"Action, Erotic","nudity, sexual content",True,Captain Hardcore,"22 Jan, 2026",2026-01-22T00:00:00,,0,0,AntiZero Games,True,AntiZero Games,{}
1221480,Big Hops,2038,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Adjustable Text Size, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Steam Cloud, Steam Leaderboards, Family Sharing","Adventure, Indie, Platform",Action,"climbing, collectathon, colorful, controller support, family friendly, frog, swimming, underwater",True,Big Hops,"12 Jan, 2026",2026-01-12T00:00:00,https://www.youtube.com/watch?v=i2eodp455OM,8739,354,Luckshot Games,True,Luckshot Games,"{'original_release_date': 'Jan 12, 2026', 'original_platforms': ['Nintendo Switch', 'PC (Microsoft Windows)', 'PlayStation 5'], 'ports': []}"
1253220,The Gold River Project,12339,"Adventure, Casual, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing","Adventure, Indie, Simulator","Action, Open world, Science fiction, Survival",,True,The Gold River Project,"23 Jan, 2026",2026-01-23T00:00:00,https://www.youtube.com/watch?v=DXPJooZj4xU,51810,903,Fairview Games Inc.,True,"Fairview Games Inc., Sightline Games","{'original_release_date': 'Jan 2026', 'original_platforms': ['PC (Microsoft Windows)'], 'ports': []}"
